bout_id,study_cd,bout_date,start_time,end_time,obs_lat,obs_long,otter_lat,otter_long,otter_id,sex_cd,ageclass_cd,pupsize_cd,territorial_male_flg,region_cd,area_cd,site_name,specific_location_txt,visibility_cd,bout_comment_txt,dive_otter_lat,dive_otter_long,dive_num,dive_time,surface_time,success_cd,dive_comment_txt,preytype_cd,prey_qty,preysize_cd,prey_size_cm,not_eaten_pct,not_eaten_reason_cd,handling_time,prey_comment_txt
20100612jlb1,PAC,6/12/2010,11:45,11:59,,,60.34705,-147.89675,,f,a,l,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.34705,-147.89675,1,89,11,u,,,,,,,,,
20100612jlb1,PAC,6/12/2010,11:45,11:59,,,60.34705,-147.89675,,f,a,l,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.34705,-147.89675,2,40,56,y,,apc,1,4z,,,,,parastichapus
20100612jlb1,PAC,6/12/2010,11:45,11:59,,,60.34705,-147.89675,,f,a,l,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.34705,-147.89675,3,35,15,y,,apc,1,2c,,,,,parastichapus
20100612jlb1,PAC,6/12/2010,11:45,11:59,,,60.34705,-147.89675,,f,a,l,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.34705,-147.89675,4,105,26,n,,,,,,,,,
20100612jlb1,PAC,6/12/2010,11:45,11:59,,,60.34705,-147.89675,,f,a,l,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.34705,-147.89675,5,63,15,n,,,,,,,,,
20100612jlb1,PAC,6/12/2010,11:45,11:59,,,60.34705,-147.89675,,f,a,l,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.34705,-147.89675,6,86,32,n,,,,,,,,,
20100612jlb1,PAC,6/12/2010,11:45,11:59,,,60.34705,-147.89675,,f,a,l,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.34705,-147.89675,7,60,36,n,,,,,,,,,
20100612jlb1,PAC,6/12/2010,11:45,11:59,,,60.34705,-147.89675,,f,a,l,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.34705,-147.89675,8,,,y,,tec,1,2c,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,1,28,29,y,,mtr,12,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,2,29,70,y,,mtr,24,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,3,25,69,y,,mtr,15,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,4,26,28,y,,mtr,12,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,5,40,39,y,,mtr,27,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,6,29,30,y,,mtr,12,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,7,27,13,y,,mtr,16,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,8,24,36,y,,mtr,10,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,9,32,26,y,,mtr,23,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,10,33,55,y,,mtr,19,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,11,11,29,y,,mtr,6,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,12,22,53,y,,mtr,17,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,13,31,48,y,,mtr,26,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,14,18,31,y,,mtr,11,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,15,31,53,y,,mtr,24,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,16,24,52,y,,mtr,20,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,17,15,18,y,,mtr,11,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,18,22,39,y,,mtr,14,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,19,21,25,y,,mtr,14,1b,,,,,
20100612jlb2,PAC,6/12/2010,13:35,13:56,,,60.335633,-147.903267,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,60.335633,-147.903267,20,28,56,y,,mtr,31,1b,,,,,
20100612jlb3,PAC,6/12/2010,14:02,14:38,,,60.33913,-147.90019,,f,a,n,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,starting lat/long doesn’t make sense: 60.33946x-147.09906 so I used the ending coordinates for the bout,60.33913,-147.90019,1,18,9,y,,uni,1,9z,,,,,
20100612jlb3,PAC,6/12/2010,14:02,14:38,,,60.33913,-147.90019,,f,a,n,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,starting lat/long doesn’t make sense: 60.33946x-147.09906 so I used the ending coordinates for the bout,60.33913,-147.90019,2,19,51,y,,mtr,8,1c,,,,,
20100612jlb3,PAC,6/12/2010,14:02,14:38,,,60.33913,-147.90019,,f,a,n,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,starting lat/long doesn’t make sense: 60.33946x-147.09906 so I used the ending coordinates for the bout,60.33913,-147.90019,3,13,7,n,,,,,,,,,
20100612jlb3,PAC,6/12/2010,14:02,14:38,,,60.33913,-147.90019,,f,a,n,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,starting lat/long doesn’t make sense: 60.33946x-147.09906 so I used the ending coordinates for the bout,60.33913,-147.90019,4,20,31,y,,uni,4,1b,,,,,
20100612jlb3,PAC,6/12/2010,14:02,14:38,,,60.33913,-147.90019,,f,a,n,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,starting lat/long doesn’t make sense: 60.33946x-147.09906 so I used the ending coordinates for the bout,60.33913,-147.90019,5,14,76,y,,uni,11,1b,,,,,
20100612jlb3,PAC,6/12/2010,14:02,14:38,,,60.33913,-147.90019,,f,a,n,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,starting lat/long doesn’t make sense: 60.33946x-147.09906 so I used the ending coordinates for the bout,60.33913,-147.90019,6,72,32,y,,cla,2,1c,,,,,
20100612jlb4,PAC,6/12/2010,14:25,14:38,,,,,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,,,1,41,25,y,,wor,1,2a,,,,,
20100612jlb4,PAC,6/12/2010,14:25,14:38,,,,,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,,,2,,115,y,,tec,1,2b,,,,,
20100612jlb4,PAC,6/12/2010,14:25,14:38,,,,,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,,,2,,115,y,,tec,1,1c,,,,,
20100612jlb4,PAC,6/12/2010,14:25,14:38,,,,,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,,,3,80,35,y,,cla,1,2a,,,,,
20100612jlb4,PAC,6/12/2010,14:25,14:38,,,,,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,,,3,80,35,y,,cla,1,1c,,,,,
20100612jlb4,PAC,6/12/2010,14:25,14:38,,,,,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,,,4,74,52,y,,cla,1,1c,,,,,
20100612jlb4,PAC,6/12/2010,14:25,14:38,,,,,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,,,4,74,52,y,,sag,1,2a,,,,,
20100612jlb4,PAC,6/12/2010,14:25,14:38,,,,,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,,,5,90,33,y,,cla,,9z,,,,,
20100612jlb4,PAC,6/12/2010,14:25,14:38,,,,,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,,,6,68,28,y,,cla,2,1c,,0.5,p,,
20100612jlb4,PAC,6/12/2010,14:25,14:38,,,,,,f,a,m,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",johnson,un,,,,7,81,46,n,,,,,,,,,
20100612jlb5,PAC,6/12/2010,14:35,14:50,,,60.3389,-147.90213,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.3389,-147.90213,1,41,79,y,,mtr,26,1b,,,,,
20100612jlb5,PAC,6/12/2010,14:35,14:50,,,60.3389,-147.90213,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.3389,-147.90213,2,27,57,y,,mtr,16,1b,,,,,
20100612jlb5,PAC,6/12/2010,14:35,14:50,,,60.3389,-147.90213,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.3389,-147.90213,3,48,100,y,,mtr,26,1b,,,,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,1,,,y,,mtr,34,1b,,,,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,2,40,81,y,,mtr,40,1b,,,,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,3,41,81,y,,mtr,20,1b,,,,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,4,33,55,y,,pis,1,3c,,0.5,d,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,4,33,55,y,,mtr,10,1b,,,,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,5,31,39,y,,mtr,16,1b,,,,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,6,32,37,y,,mtr,14,1b,,,,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,7,46,44,y,,apc,1,3c,,,,,parastichapus
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,8,26,82,y,,tec,1,2b,,,,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,9,83,25,y,,tec,1,1c,,,,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,10,57,25,y,,tec,1,1c,,,,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,11,53,41,n,,,,,,,,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,12,21,92,y,,apc,1,4z,,,,,parastichapus
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,13,40,83,y,,std,1,1c,,,,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,13,40,83,y,,tec,1,2a,,,,,
20100612jlb6,PAC,6/12/2010,14:50,15:25,,,60.33986,-147.89954,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33986,-147.89954,14,23,138,n,,,,,,,,,
20100612jlb7,PAC,6/12/2010,15:35,15:52,,,60.339,-147.89838,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.339,-147.89838,1,66,78,y,,mtr,18,1b,,,,,
20100612jlb7,PAC,6/12/2010,15:35,15:52,,,60.339,-147.89838,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.339,-147.89838,2,40,85,y,,mtr,28,1b,,,,,
20100612jlb7,PAC,6/12/2010,15:35,15:52,,,60.339,-147.89838,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.339,-147.89838,3,54,95,y,,mtr,27,1b,,,,,
20100612jlb7,PAC,6/12/2010,15:35,15:52,,,60.339,-147.89838,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.339,-147.89838,4,50,81,y,,mtr,21,1b,,,,,
20100612jlb7,PAC,6/12/2010,15:35,15:52,,,60.339,-147.89838,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.339,-147.89838,5,56,89,y,,mtr,25,1b,,,,,
20100612jlb7,PAC,6/12/2010,15:35,15:52,,,60.339,-147.89838,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.339,-147.89838,6,12,,y,,mtr,6,1b,,,,,
20100612jlb8,PAC,6/12/2010,16:23,,,,60.33683,-147.88031,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33683,-147.88031,1,155,57,y,,chl,9,1c,,,,,
20100612jlb8,PAC,6/12/2010,16:23,,,,60.33683,-147.88031,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33683,-147.88031,2,149,82,y,,chl,5,1c,,,,,
20100612jlb8,PAC,6/12/2010,16:23,,,,60.33683,-147.88031,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.33683,-147.88031,3,80,60,n,,,,,,,,,
20100612jlb8,PAC,6/12/2010,16:23,,,,60.33683,-147.88031,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.34385,-147.87605,4,84,30,n,,,,,,,,,
20100612jlb9,PAC,6/12/2010,16:49,17:05,,,60.32848,-147.88138,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.32848,-147.88138,1,100,65,y,,uni,5,1c,,,,,
20100612jlb9,PAC,6/12/2010,16:49,17:05,,,60.32848,-147.88138,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.32848,-147.88138,2,94,59,y,,uni,3,1c,,,,,
20100612jlb9,PAC,6/12/2010,16:49,17:05,,,60.32848,-147.88138,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.32848,-147.88138,3,54,23,y,,uni,1,1c,,,,,
20100612jlb9,PAC,6/12/2010,16:49,17:05,,,60.32848,-147.88138,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.32848,-147.88138,4,105,40,y,,uni,1,1c,,,,,
20100612jlb9,PAC,6/12/2010,16:49,17:05,,,60.32848,-147.88138,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.32848,-147.88138,5,122,56,y,,uni,3,1c,,,,,
20100612jlb9,PAC,6/12/2010,16:49,17:05,,,60.32848,-147.88138,,f,a,s,0,PWS,WPWS,"Johnson Bay, PWS_B08_RI_04",Johnson,un,,60.32848,-147.88138,6,96,21,y,,uni,1,1c,,,,,
20100615jlb1,PAC,6/15/2010,20:40,,,,59.99925,-147.992233,,f,a,l,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Ismailov,un,,59.99925,-147.992233,1,106,37,y,,cla,2,1c,,,,,
20100615jlb1,PAC,6/15/2010,20:40,,,,59.99925,-147.992233,,f,a,l,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Ismailov,un,,59.99925,-147.992233,2,107,38,y,,cla,3,1c,,0.33,p,,
20100615jlb1,PAC,6/15/2010,20:40,,,,59.99925,-147.992233,,f,a,l,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Ismailov,un,,59.99925,-147.992233,3,109,39,y,,uni,2,1c,,,,,
20100615jlb1,PAC,6/15/2010,20:40,,,,59.99925,-147.992233,,f,a,l,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Ismailov,un,,59.99925,-147.992233,4,110,59,y,,cla,1,1c,,,,,
20100615jlb1,PAC,6/15/2010,20:40,,,,59.99925,-147.992233,,f,a,l,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Ismailov,un,,59.99925,-147.992233,4,110,59,y,,cla,1,2a,,,,,
20100615jlb1,PAC,6/15/2010,20:40,,,,59.99925,-147.992233,,f,a,l,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Ismailov,un,,59.99925,-147.992233,5,124,34,y,,cla,2,1c,,0.5,p,,
20100615jlb1,PAC,6/15/2010,20:40,,,,59.99925,-147.992233,,f,a,l,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Ismailov,un,,59.99925,-147.992233,6,92,23,y,,cla,1,1c,,,,,
20100615jlb1,PAC,6/15/2010,20:40,,,,59.99925,-147.992233,,f,a,l,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Ismailov,un,,59.99925,-147.992233,7,84,28,n,,,,,,,,,
20100616kev1,PAC,6/16/2010,13:35,13:42,,,59.98895,-148.014083,,u,u,,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Latouche Pass,un,obs1 = kev,59.98895,-148.014083,1,37,18,y,,cla,3,2a,,,,,
20100616kev1,PAC,6/16/2010,13:35,13:42,,,59.98895,-148.014083,,u,u,,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Latouche Pass,un,obs1 = kev,59.98895,-148.014083,2,51,34,n,,,,,,,,,
20100616kev1,PAC,6/16/2010,13:35,13:42,,,59.98895,-148.014083,,u,u,,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Latouche Pass,un,obs1 = kev,59.98895,-148.014083,3,34,16,y,,uni,3,9z,,,,,
20100616kev1,PAC,6/16/2010,13:35,13:42,,,59.98895,-148.014083,,u,u,,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Latouche Pass,un,obs1 = kev,59.98895,-148.014083,4,38,67,y,,cla,2,1c,,,,,
20100616kev1,PAC,6/16/2010,13:35,13:42,,,59.98895,-148.014083,,u,u,,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Latouche Pass,un,obs1 = kev,59.98895,-148.014083,5,67,28,n,,,,,,,,,
20100616kev2,PAC,6/16/2010,13:44,13:54,,,59.988333,-148.013333,,f,a,y,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Latouche Pass,un,obs = kev,59.988333,-148.013333,1,70,31,y,,cla,2,2a,,0.5,p,,
20100616kev2,PAC,6/16/2010,13:44,13:54,,,59.988333,-148.013333,,f,a,y,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Latouche Pass,un,obs = kev,59.988333,-148.013333,2,72,27,y,,cla,3,1c,,0.33,p,,
20100616kev2,PAC,6/16/2010,13:44,13:54,,,59.988333,-148.013333,,f,a,y,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Latouche Pass,un,obs = kev,59.988333,-148.013333,3,63,35,y,,cla,3,1c,,0.33,p,,
20100616kev2,PAC,6/16/2010,13:44,13:54,,,59.988333,-148.013333,,f,a,y,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Latouche Pass,un,obs = kev,59.988333,-148.013333,4,64,70,y,,cla,3,1c,,,,,
20100616kev2,PAC,6/16/2010,13:44,13:54,,,59.988333,-148.013333,,f,a,y,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Latouche Pass,un,obs = kev,59.988333,-148.013333,5,54,38,y,,uni,4,9z,,0.25,p,,
20100616kev3,PAC,6/16/2010,14:02,14:12,,,59.98895,-148.014083,,u,u,,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Latouche Pass,un,obs = kev,59.98895,-148.014083,1,54,34,y,,uni,3,1c,,,,,
20100616kev3,PAC,6/16/2010,14:02,14:12,,,59.98895,-148.014083,,u,u,,0,PWS,WPWS,"WPWS New Site, will need to be added to LU table",Latouche Pass,un,obs = kev,59.98895,-148.014083,2,55,37,n,,,,,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,1,82,51,y,,cla,3,1c,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,2,65,56,y,,cla,3,1c,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,3,94,41,y,,uni,2,1b,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,4,97,33,u,,,,,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,5,78,40,y,,cla,2,1c,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,6,79,44,y,,amh,4,1b,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,7,78,20,y,,amh,3,1b,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,8,66,39,y,,amh,3,1b,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,9,70,52,y,,amh,5,1c,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,10,75,40,y,,cla,1,1c,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,11,54,41,y,,amh,2,1c,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,12,72,45,y,,amh,4,2a,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,13,72,43,y,,amh,5,2a,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,14,77,54,y,,amh,7,2a,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,15,88,50,y,,amh,4,2a,,,,,
20120429jlb1,GWA,4/29/2012,16:49,17:25,,,60.38638,-147.62866,,f,u,n,,PWS,WPWS,"Herring Bay, PWS_B08_RI_05",S. BIGHT,un,,,,16,77,47,y,,amh,7,2a,,,,,
